ЗМІ;Рік;Місяць;День;Назва;Колєсніков;Солошенко;Мазур;Шилова;Антипов;Мороз;Вілкул;Резник;Партія регіонів;УДАР;КПУ;Батьківщина;Виконком;Кошти;Освіта;Газета;Комунальна власність;Референдум;ЖКХ;Комісія;Податки;Підприємництво;Земля;Бюджет;ЗМІ;Народ;Соціально-економічний розвиток;Медицина;Звалище;Дитсадки;Рейдерство;Прокуратура;Корупція;Сесія;Будівництво;Транспорт;Новомосковськ;Регламент;Звернення;Охорона;Проблема;Красть;Громадськість;Кладовище;Благоустрій;Допомога;Спорт;Школа;Кількість слів;Лексична насиченість
Новомосковськ європейський;2013;2;13;Гроші махновців;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;639;1,4168514412
Samara.in.ua;2013;2;28;Легенда про отця Серафима;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;640;1,5724815725
nasamari;2013;5;31;Щонайменше 15 депутатів – безхатченки;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;641;1,9723076923
nmsk.dp.ua;2012;10;22;Вiдкритий лист;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;0;641;1,5672371638
Samara.in.ua;2013;1;23;Рейдерский захват Новомосковского завода железобетонных изделий (ВИДЕО);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;641;2,347985348
Новомосковськ європейський;2012;11;21;Україна № 8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;642;1,5930521092
Новомосковськ європейський;2013;2;24;Реформи починають з політиків, прибирання в хаті і створення власної матриці;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;643;1,3857758621
Новомосковськ європейський;2013;6;4;Держава, яку ми втрачаємо;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;643;1,516509434
Новомосковськ європейський;2012;12;19;Чому українські пенсіонери купують здебільшого лише хліб та ліки;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;644;1,6555269923
Samara.in.ua;2012;11;20;Запустили в пруд селедку…;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;644;1,7888888889
Новомосковськ європейський;2012;10;3;Українців оголосять співучасниками фальсифікацій;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;645;1,4052287582
Новомосковськ європейський;2012;10;3;Влада не перешкоджає класово близьким кредитним шахраям;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;645;1,4759725401
Новомосковськ європейський;2012;12;10;Кіотський протокол продовжено, Україна втрачає покупців своєї квоти;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;648;1,6159600998
Новомосковськ європейський;2012;12;17;Дніпровська Тортуга;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648;1,5614457831
Новомосковськ європейський;2013;4;8;Екологічні плакати — малознайомий українцям засіб захисту довкілля;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;648;1,4464285714
Новомосковськ європейський;2012;11;24;Покращення триває;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;649;1,7732240437
Новомосковськ європейський;2012;10;31;Ізраїль, як і антиукраїнські сили в Україні, стурбований проходженням ВО Свобода до Верховної Ради;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;650;1,5815085158
Новомосковськ європейський;2012;12;21;Життя бідних лікарів з Апостолово;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;650;1,5476190476
Samara.in.ua;2013;2;5;На Днепропетровщине прошел праздник по старинным лоцманским традициям;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;650;2,6315789474
Samara.in.ua;2013;1;12;Противоядие от Януковича;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;651;1,6397984887
nasamari;2013;9;3;Анатолий Могилёв требует от СБУ наказать журналиста за действия, направленные на снижение рейтинга Партии регионов;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;653;1,5115740741
Новомосковськ європейський;2012;8;26;Як мріяти, щоб мрії збувалися;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;653;1,5622009569
Новомосковськ європейський;2013;3;29;Українці можуть відвідувати без віз 34 країни світу (список);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;653;1,7005208333
Новомосковськ європейський;2012;12;21;Сьогодні — день зимового сонцестояння, початок астрономічної зими і святкування Різдвяних свят;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654;1,5571428571
Новомосковськ європейський;2013;2;21;Правоохоронці сьогодні діють як бандити і ні за що не відповідають;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;654;1,8632478633
nmsk.dp.ua;2013;7;18;Життєво необхідні питання, нарешті, вирішили;1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;1;655;1,4555555556
Новомосковськ європейський;2012;10;13;КОЗАЦЬКИЙ КРАЙ ПРОКИНЬСЯ!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;655;1,6666666667
Новомосковськ європейський;2012;12;3;Велика зачистка;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;655;1,4555555556
Новомосковськ європейський;2013;1;15;ВІДКРИТИЙ ЛИСТ ОЛІГАРХАМ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;655;1,370292887
Новомосковськ європейський;2013;2;9;Донор для віце-прем’єра навіщо Україні ще один держбанк;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;655;1,4587973274
nasamari;2013;3;19;Известный музыкант опасается за свою жизнь(ВИДЕО);0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;656;1,6523929471
Новомосковськ європейський;2012;9;28;Закон про наклеп російський та білоруський досвід;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;656;1,5220417633
Новомосковськ європейський;2012;11;4;Провальний Російський марш в Києві;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;656;1,5545023697
Samara.in.ua;2012;11;6;О ВАЖНОСТИ ЧЕТКОГО ПОНИМАНИЯ СВОИХ ПОТРЕБНОСТЕЙ И ЖЕЛАНИЙ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;656;3,037037037
nasamari;2013;7;19;Життєво необхідні питання, нарешті, вирішили(ВІДЕО);1;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;1;657;1,4567627495
Samara.in.ua;2013;2;22;Міноборони буде заманювати контрактників в армію квартирами і безкоштовним навчанням;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;657;2,3133802817
Новомосковськ сьогодні;2013;5;29;Двовладдя у Новомосковську молодь керує містом;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;659;1,4875846501
Новомосковськ європейський;2013;1;19;Невідомі факти про бізнес сина Януковича. Міжнародне журналістське розслідування;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;660;1,4699331849
nasamari;2013;7;30;Новые правила купли-продажи жилья в Украине;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;661;1,6992287918
Новомосковськ сьогодні;2012;10;18;Колонка автора Хочете проголосувати Спитайте мене як!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;661;1,7168831169
Новомосковськ європейський;2013;4;22;Януковича звільнять від податку за Межигір’я;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;661;1,5966183575
Новомосковськ європейський;2013;2;15;ОУН і УПА остаточно визнані борцями за незалежність;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;662;1,5148741419
Новомосковськ сьогодні;2012;8;22;Якщо горять ринки, це комусь потрібно;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;663;1,5490654206
Новомосковськ європейський;2013;3;18;Гігантські суми державних дотацій, закачані в Донецьку область у 2012 р., пішли в нікуди;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;664;1,3804573805
Новомосковськ європейський;2013;4;9;Україна на межі втрати статусу наукової держави;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;664;1,6038647343
Samara.in.ua;2013;2;11;Депутатская прикосновенность;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;664;1,6517412935
Новомосковськ європейський;2012;11;30;Афера Колєснікова з поїздами Hyundai вилилася в нескінченний серіал;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667;1,5475638051
Новомосковськ європейський;2013;2;24;Несмачні страви з російськомовного меню;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667;1,5547785548
Новомосковськ сьогодні;2012;12;26;Місяць святкувань у Новомосковську!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;668;1,5980861244
Новомосковськ європейський;2012;8;21;Олігархи, яким загрожувала Тимошенко, остаточно знахабніли;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;668;1,637254902
Samara.in.ua;2012;9;7;Путин со стерхами, Янукович со стервятниками..кто следующий;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;668;1,4681318681
nasamari;2013;1;8;КУДА ДВИ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;669;1,5558139535
Samara.in.ua;2013;3;12;Фінансова поліція — це не жарти. Подробиці створення нової спецслужби з безмежними правами;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;669;1,8081081081
Новомосковськ європейський;2012;11;19;Альтернативний погляд на пенсійну реформу;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;670;1,7866666667
Новомосковськ європейський;2013;1;13;КДБ вважав Василя Кука найнебезпечнішим ворогом;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;670;1,5839243499
Samara.in.ua;2013;1;20;Как Кремль сожрет Семью и отберет у них все капиталы;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;671;2,096875
Новомосковськ європейський;2012;11;21;Зона УРКАїна;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;672;1,5307517084
Новомосковськ європейський;2013;3;13;На касових апаратах для підприємців зароблятиме міністр АПК;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;672;1,4237288136
Новомосковськ європейський;2012;12;3;Гнучкі мобілки – коли їх чекати;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;673;1,5651162791
nasamari;2013;7;11;Спекотний день Конституції;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;674;1,4525862069
Новомосковськ європейський;2013;1;14;Як Російська Церква Україну дурила;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;674;1,4557235421
Новомосковськ сьогодні;2013;5;29;Лікар побив дітей!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;675;1,6463414634
Новомосковськ європейський;2012;10;19;За ремонт кілометра дороги чиновники платять своїм фірмам до 9 млн бюджетних гривень;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;675;1,6832917706
Samara.in.ua;2013;2;12;Что припрятано в сгущёнке;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;676;1,9096045198
nmsk.dp.ua;2012;9;28;Одномандатный избирательный округ № 38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;677;5,6416666667
nmsk.dp.ua;2013;3;21;Мажоры распоясались обстрел маршрутки в центре Новомосковска;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;677;1,5421412301
Новомосковськ європейський;2012;12;18;Латвійська поліція арештувала рахунки компанії, що продала Україні бурову вежу;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;677;1,5282167043
Новомосковськ європейський;2013;3;1;Йде війна. Дегенератів влади з власним народом;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;677;1,306949807
Samara.in.ua;2013;1;8;Хто піде у військо за 1700 гривень;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;677;1,8150134048
nmsk.dp.ua;2013;1;17;Попередження пограбувань;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;678;1,808
Samara.in.ua;2013;3;12;Обвинувачений у вибухах в Дніпропетровську заявив, що його колега співпрацював із ПР;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;678;2,0545454546
Новомосковськ європейський;2012;12;18;Як придбати зброю в Україні;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;680;1,6464891041
Samara.in.ua;2013;6;21;В Україні можуть знизити податок на доходи фізосіб;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;681;2,7682926829
Новомосковськ європейський;2012;12;24;Сьогодні католики і протестанти святкують Різдво;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;682;1,4449152542
Новомосковськ європейський;2013;3;20;Заява Президії Січеславської (Дніпропетровської) обласної організації Конгрес Українських Націоналістів;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;682;2,01179941
Samara.in.ua;2013;1;15;Земельний кадастр за 50 млн доларів зроблений за радянськими картами;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;682;1,8235294118
Новомосковськ європейський;2012;12;4;Міліція попередила, що шукає зниклого професора в цілковитій таємниці;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;683;1,6300715991
Новомосковськ європейський;2013;1;16;Каськів та порожнеча;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;683;1,5593607306
Samara.in.ua;2013;1;19;Немецкие СМИ шокированы деятельностью политических хакеров администрации Януковича;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;683;1,5629290618
Новомосковськ європейський;2013;3;7;Google вшанував автора легендарного мультфільму про українських козаків;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;684;1,5440180587
nmsk.dp.ua;2013;8;8;Немає грошей – бувай здоровий!;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;685;1,4421052632
Новомосковськ сьогодні;2012;10;10;Колонка автора Свобода слова як наклеп і образа ... журналістика як злочин і покарання;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;685;1,460554371
Новомосковськ європейський;2012;9;25;Як Яків Якович на хлібне місце сімейство Кучми-Пінчука прилаштував;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;685;1,4451476793
Samara.in.ua;2012;8;31;Вот это умище! Вот это глыба! Вот это человечище!;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;685;1,7082294264
nmsk.dp.ua;2013;1;24;Слава для міста за власний кошт;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;686;1,5110132159
Samara.in.ua;2013;1;29;В селе на Днепропетровщине топят мебелью и дверьми;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;686;2,7886178862
